topic,url,index,ratings,total,snapshot,title
health,http://www.genetichealth.com/alz_genetics_of_alzheimers_disease.shtml,1087,"0,0,0,0,0",0,/static/snapshots/l/url1087.jpg,Genes Can Cause Alzheimer's Disease
health,http://abcnews.go.com/Health/AlzheimersNews/alzheimers-disease-scientists-discover-genes-drug-targets/story?id=13273618,1088,"0,0,0,0,0",0,/static/snapshots/l/url1088.jpg,"Alzheimer's Disease: Scientists Discover New Genes, Possible Drug Targets - ABC News"
health,http://newoldage.blogs.nytimes.com/2011/04/04/scientists-link-new-genes-to-alzheimers/,1089,"0,0,0,0,0",0,/static/snapshots/l/url1089.jpg,Scientists Link New Genes to Alzheimer&#039;s - NYTimes.com
science_technology,http://www.bbc.co.uk/1/hi/health/8237686.stm,1090,"0,0,0,0,0",0,/static/snapshots/l/url1090.jpg,BBC NEWS | Health | Alzheimer's genes link uncovered
science_technology,http://articles.latimes.com/2011/apr/04/news/la-heb-alzheimers-genes-20110404,1091,"0,0,0,0,0",0,/static/snapshots/l/url1091.jpg,Five more genes linked to Alzheimer's are discovered - Los Angeles Times
health,http://www.sciencedaily.com/releases/2012/02/120229142132.htm,1092,"0,0,0,0,0",0,/static/snapshots/l/url1092.jpg,Blockade of learning and memory genes may occur early in Alzheimer's disease: Treatable in mice
health,http://articles.latimes.com/2012/jan/26/news/la-heb-p90x-study-20120126,1093,"0,0,0,0,0",0,/static/snapshots/l/url1093.jpg,The P90X program provides a good cardio workout - Los Angeles Times
arts_entertainment,http://ask.metafilter.com/157027/How-effective-is-p90x,1094,"0,0,0,0,0",0,/static/snapshots/l/url1094.jpg,How effective is p90x? - exercise resolved  | Ask MetaFilter
sports,http://www.fitnesshealthsport.com/p90x-workout/,1095,"0,0,0,0,0",0,/static/snapshots/l/url1095.jpg,P90X Workout | P90X Workout Program | Why P90X so effective |
health,http://www.prnewswire.com/news-releases/american-council-on-exercise-evaluates-impact-of-p90x-workout-138130903.html,1096,"0,0,0,0,0",0,/static/snapshots/l/url1096.jpg,"American Council on Exercise Evaluates Impact of P90X™ Workout -- SAN DIEGO, Jan. 26, 2012 /PRNewswire/ --"
health,http://www.p90xwiki.com/,1097,"0,0,0,0,0",0,/static/snapshots/l/url1097.jpg,P90X – Effective Fitness Program at Comfortable Home Exercising Level
health,http://www.p90xworkoutschedule.com/does-p90x-really-work,1098,"0,0,0,0,0",0,/static/snapshots/l/url1098.jpg,http://www.p90xworkoutschedule.com/does-p90x-really-work
health,http://bestweightlossprogramsreviews.org/p90x-workout-review/,1099,"0,0,0,0,0",0,/static/snapshots/l/url1099.jpg,P90x | Best Weight Loss Programs Reviews
sports,http://www.livestrong.com/p90x-workout-results/,1100,"0,0,0,0,0",0,/static/snapshots/l/url1100.jpg,P90X Workout Results | LIVESTRONG.COM
business,http://en.wikipedia.org/wiki/P90X,1101,"0,0,0,0,0",0,/static/snapshots/l/url1101.jpg,"P90X - Wikipedia, the free encyclopedia"
health,http://www.findhealthwealthwisdom.com/beachbody_p90x.html,1102,"0,0,0,0,0",0,/static/snapshots/l/url1102.jpg,Beach Body P90X Review: How Effective is The Program
arts_entertainment,http://www.webmd.com/fitness-exercise/features/the-p90x-system,1103,"0,0,0,0,0",0,/static/snapshots/l/url1103.jpg,"P90X Workout Review: Workout Schedule, Cost, Equipment, and More"
arts_entertainment,http://p90xworkoutreviewsv.com/the-effectiveness-of-the-p90x-workout-program/,1104,"0,0,0,0,0",0,/static/snapshots/l/url1104.jpg,The Effectiveness of the P90x Workout Program | P90X Workout Reviews
recreation,http://forums.plentyoffish.com/datingPosts14645209.aspx,1105,"0,0,0,0,0",0,/static/snapshots/l/url1105.jpg,"""P90X"" vs. ""Insanity"" - Which workout program is more effective?  		Free Dating, Singles and Personals"
health,http://thyroid.about.com/u/reviews/loseweightsuccessfully/Thyroid-Diet-Weight-Loss-Programs/P90X-Exercise-Diet-Program----Tough-and-Effective.htm,1106,"0,0,0,0,0",0,/static/snapshots/l/url1106.jpg,P90X Exercise/Diet Program -- Tough and Effective - Reader Reviews  Diet and Weight Loss Programs for Thyroid Patients: Pros & Cons
health,http://hprc-online.org/physical-fitness/hprc-articles/is-p90x-a-suitable-readiness-tool,1107,"0,0,0,0,0",0,/static/snapshots/l/url1107.jpg,P90X — Human Performance Resource Center
arts_entertainment,http://www.acefitness.org/certifiednewsarticle/1443/p90x-insanity-and-rushfit-a-side-by-side/,1108,"0,0,0,0,0",0,/static/snapshots/l/url1108.jpg,"P90X, Insanity and Rushfit: A Side-by-Side Comparison of TV’s Most Popular—and Extreme—Workouts"
arts_entertainment,http://ezinearticles.com/?Does-P90x-Work?-The-P90x-Reviews-Are-In---Here-is-What-They-Say&id=1212205,1109,"0,0,0,0,0",0,/static/snapshots/l/url1109.jpg,Does P90x Work? The P90x Reviews Are In - Here is What They Say
recreation,http://tracker.dailyburn.com/workout_programs/80307,1110,"0,0,0,0,0",0,/static/snapshots/l/url1110.jpg,"P90X Lean, Phase 1, Weeks 1-3 - Workout Program - DailyBurn Tracker"
arts_entertainment,http://www.youtube.com/watch?v=92NVGBA-3XM,1111,"0,0,0,0,0",0,/static/snapshots/l/url1111.jpg,P90x Exercise Program - A Quick Review of the P90x Exercise Program - YouTube
arts_entertainment,http://www.vilainefille.com/tag/p90x-review,1112,"0,0,0,0,0",0,/static/snapshots/l/url1112.jpg,P90x Review | vilainefille.com
health,http://p90xprograms.wordpress.com/,1113,"0,0,0,0,0",0,/static/snapshots/l/url1113.jpg,P90x Program Workout
health,http://www.firefighternation.com/article/firefighter-fitness-and-health/review-crossfit-p90x-workout-programs,1114,"0,0,0,0,0",0,/static/snapshots/l/url1114.jpg,A Review of the Crossfit &amp; P90X Workout Programs | Firefighter Nation
health,http://www.mortaljourney.com/2011/02/home-page/p90x-exercise-program,1115,"0,0,0,0,0",0,/static/snapshots/l/url1115.jpg,The P90X Exercise Program
health,http://ultimateworkoutsessions.com/p90x,1116,"0,0,0,0,0",0,/static/snapshots/l/url1116.jpg,P90X Workout Program : Find Out The Truth
health,http://www.bodyhack.com/blog/crossfit-vs-p90x-606,1117,"0,0,0,0,0",0,/static/snapshots/l/url1117.jpg,CrossFit vs P90X
recreation,http://www.quora.com/Which-is-the-better-workout-program-GSP-Rushfit-Insanity-or-P90X,1118,"0,0,0,0,0",0,/static/snapshots/l/url1118.jpg,"Working Out: Which is the better workout program: GSP Rushfit, Insanity or P90X? - Quora"
computer_internet,http://www.chillingeffects.org/notice.cgi?sID=137972,1119,"0,0,0,0,0",0,/static/snapshots/l/url1119.jpg,DVD DMCA (Copyright) Complaint to Google -- Chilling Effects Clearinghouse
health,http://www.beachbody.com/product/fitness_programs/p90x-faqs.do,1120,"0,0,0,0,0",0,/static/snapshots/l/url1120.jpg,P90X FAQ – P90X Workout Frequently Asked Questions - beachbody.com
sports,http://www.beachbody.co.uk/product/fitness-training/p90x-workout.do,1121,"0,0,0,0,0",0,/static/snapshots/l/url1121.jpg,P90X Workout DVD - High Intensity Workout DVDs from Beachbody UK
recreation,http://www.daveywaveyfitness.com/exercises/does-p90x-work-study/,1122,"0,0,0,0,0",0,/static/snapshots/l/url1122.jpg,Does P90X Work? [Study]  | Davey Wavey Fitness
science_technology,http://gei5588.blogdetik.com/2012/04/12/p90x-workouts-p90x-exercise-program-p90x/,1123,"0,0,0,0,0",0,/static/snapshots/l/url1123.jpg,http://gei5588.blogdetik.com/2012/04/12/p90x-workouts-p90x-exercise-program-p90x/
health,http://getfitnsexywitshamekabatte.com/fitness-programs/p90x/,1124,"0,0,0,0,0",0,/static/snapshots/l/url1124.jpg,P90X | Get Fit ~N~ Sexy With Shameka Batte&#039;/Effective Exercise/Home Workouts/Cleaning Eating
business,http://www.workout99.com/blog/,1125,"0,0,0,0,0",0,/static/snapshots/l/url1125.jpg,workout99.com | P90X Workout &amp; Insanity Workout
health,http://www.livestrong.com/lose-weight-with-p90x/,1126,"0,0,0,0,0",0,/static/snapshots/l/url1126.jpg,Lose Weight with P90X | LIVESTRONG.COM
computer_internet,http://cardiovascularfitnesshomegym.com/exercise/workout-routines-for-women,1127,"0,0,0,0,0",0,/static/snapshots/l/url1127.jpg,Web Hosting Hub | Website Suspended
health,http://www.cbsnews.com/2100-204_162-5346050.html,1128,"0,0,0,0,0",0,/static/snapshots/l/url1128.jpg,Government Tracks H1N1-Shot Side Effects - CBS News
health,http://www.youtube.com/watch?v=QG5pj_TWJ6o,1129,"0,0,0,0,0",0,/static/snapshots/l/url1129.jpg,H1N1 Swine Flu Vaccines Side Effects! - YouTube
health,http://www.youtube.com/watch?v=BWRMTUrTAOc,1130,"0,0,0,0,0",0,/static/snapshots/l/url1130.jpg,H1N1 Vaccine (Nasal Mist): Ataxia Side Effects - YouTube
health,http://www.sciencenews.org/view/generic/id/49017/title/Science_+_the_Public__H1N1_vaccine_Counting_side_effects,1131,"0,0,0,0,0",0,/static/snapshots/l/url1131.jpg,H1N1 vaccine: Counting side effects | Science & Society | Science News
health,http://megandoyle.suite101.com/swine-flu-vaccine-side-effects-a150414,1132,"0,0,0,0,0",0,/static/snapshots/l/url1132.jpg,Swine Flu Vaccine Side Effects | Suite101
health,http://www.globalresearch.ca/index.php?context=va&aid=14950,1133,"0,0,0,0,0",0,/static/snapshots/l/url1133.jpg,"CDC States H1N1 Vaccine May Maim and Kill 30,000 Americans, FDA Requires Minimal Efficacy  |  Global Research"
health,http://www.youtube.com/watch?v=P8Lb_FPHA5o,1134,"0,0,0,0,0",0,/static/snapshots/l/url1134.jpg,Teen&#39;s Rare H1N1 Vaccine Side Effect - YouTube
health,http://www.youtube.com/watch?v=pzOQHdDvbxg,1135,"0,0,0,0,0",0,/static/snapshots/l/url1135.jpg,H1N1 Swine Flu Vaccine - Side Effects Could Cause Death - YouTube
health,http://www.youtube.com/watch?v=nkgUpvR8uI4,1136,"0,0,0,0,0",0,/static/snapshots/l/url1136.jpg,H1N1 Vaccine Side Effects (Sneak Peek) - YouTube
health,http://www.foxnews.com/health/2009/10/26/tracking-hn-vaccine-effects/,1137,"0,0,0,0,0",0,/static/snapshots/l/url1137.jpg,Tracking H1N1 Vaccine Side Effects | Fox News
health,http://bodyandhealth.canada.com/channel_section_details.asp?text_id=5236&channel_id=2097&relation_id=70297,1138,"0,0,0,0,0",0,/static/snapshots/l/url1138.jpg,H1N1 vaccine: Reporting side effects - H1N1 (Swine Flu) - Body & Health
health,http://infectiousdiseases.about.com/b/2009/10/16/side-effects-from-h1n1-vaccines.htm,1139,"0,0,0,0,0",0,/static/snapshots/l/url1139.jpg,Side Effects from H1N1 Vaccines
health,http://www.prlog.org/11086603-vaccines-side-effects-h1n1-flu-vaccination.html,1140,"0,0,0,0,0",0,/static/snapshots/l/url1140.jpg,Vaccines Side Effects – H1N1 Flu Vaccination | PRLog
sports,http://www.abc15.com/,1141,"0,0,0,0,0",0,/static/snapshots/l/url1141.jpg,"ABC15 Arizona | KNXV-TV Phoenix | News, Weather, Sports, Things To Do"
health,http://www.cbsnews.com/2100-500165_162-5723397.html,1142,"0,0,0,0,0",0,/static/snapshots/l/url1142.jpg,GBS a Side Effect of H1N1 Vaccine? - CBS News
health,http://www.drugs.com/sfx/h1n1-influenza-virus-vaccine-side-effects.html,1143,"0,0,0,0,0",0,/static/snapshots/l/url1143.jpg,H1N1 influenza virus vaccine Side Effects | Drugs.com
health,http://www.squidoo.com/h1n1vaccine,1144,"0,0,0,0,0",0,/static/snapshots/l/url1144.jpg,Swine Flu Vaccine: Possible Risks and Side Effects
health,http://tami-nicholson.suite101.com/side-effects-of-swine-flu-vaccine-a161447,1145,"0,0,0,0,0",0,/static/snapshots/l/url1145.jpg,Side Effects of Swine Flu Vaccine | Suite101
health,http://www.pqms.moh.gov.sg/apps/fcd_faqmain.aspx?qst=2fN7e274RAp%2BbUzLdEL/mJu3ZDKARR3p5Nl92FNtJieY/r17bY07krP1no9rT7mUD0YrB4OGPdL38IaZgy0fD9SMG3w3H3iGmH6ejcS4hWf4Wu7HFpVVvGMPW8VABkQs2tmzg05zQc14uvmJgqgvYHr6n56J6cFBGFAvt1iAE88/fwbEbTQR1wXo%2BfZLrgQAcVOhoyqz4AXeOUHH5Tp0gjhQX7SZoyRflRdYHKsfckY1u0l9DatmIA%3D%3D,1146,"0,0,0,0,0",0,/static/snapshots/l/url1146.jpg,Ministry of Health: FAQs
health,http://www.youtube.com/watch?v=EcMHqXQrR8s,1147,"0,0,0,0,0",0,/static/snapshots/l/url1147.jpg,H1N1 Myths and Facts: H1N1 Vaccine Side Effects - YouTube
health,http://www.dailymotion.com/video/xp91m1_the-side-effects-of-the-h1n1-vaccine_lifestyle,1148,"0,0,0,0,0",0,/static/snapshots/l/url1148.jpg,The Side Effects of the H1N1 Vaccine - Video Dailymotion
health,http://www.steadyhealth.com/articles/H1N1_Vaccine_Side_Effects__Reactions_to_Swine_Flu_Vaccine_a1108.html,1149,"0,0,0,0,0",0,/static/snapshots/l/url1149.jpg,H1N1 Vaccine Side Effects: Reactions to Swine Flu Vaccine · Healthy Living articles | Well Being center | SteadyHealth.com
arts_entertainment,http://www.cbsnews.com/video/watch/?id=5721328n,1150,"0,0,0,0,0",0,/static/snapshots/l/url1150.jpg,Rare Vaccine Side Effect? - CBS News Video
health,http://www.youtube.com/watch?v=y_ITCTbK75c,1151,"0,0,0,0,0",0,/static/snapshots/l/url1151.jpg,H1N1 Question: Vaccine side effects - YouTube
health,http://www.medicinenet.com/flu_vaccination/article.htm,1152,"0,0,0,0,0",0,/static/snapshots/l/url1152.jpg,"Influenza Vaccine (Flu Shot) Facts, Vaccination Effectiveness, Side Effects - MedicineNet"
health,http://www.naturalnews.com/027473_Guillain-Barre_Syndrome_swine_flu_vaccine.html,1153,"0,0,0,0,0",0,/static/snapshots/l/url1153.jpg,Virginia teen athlete in wheel chair after H1N1 vaccine shot
health,http://www.healthboards.com/boards/swine-flu-h1n1/719460-h1n1-vaccine-side-effects.html,1154,"0,0,0,0,0",0,/static/snapshots/l/url1154.jpg,H1N1 Vaccine Side Effects - Swine Flu (H1N1) Message Board - HealthBoards
health,http://www.emedicinehealth.com/drug-h1n1_influenza_virus_vaccine_injectable/article_em.htm,1155,"0,0,0,0,0",0,/static/snapshots/l/url1155.jpg,"(H1N1 influenza virus vaccine (injectable)) Drug Side Effects, Interactions, and Medication Information on eMedicineHealth."
health,http://thestar.com.my/health/story.asp?file=/2010/1/10/health/5430173&sec=health,1156,"0,0,0,0,0",0,/static/snapshots/l/url1156.jpg,H1N1 vaccination - Health | The Star Online
health,http://www.politifact.com/truth-o-meter/article/2009/oct/14/new-side-effect-h1n1-virus-exaggeration/,1157,"0,0,0,0,0",0,/static/snapshots/l/url1157.jpg,PolitiFact | A new side effect of H1N1 virus: exaggeration
health,http://www.mayoclinic.com/health/drug-information/DR603021/DSECTION=side-effects,1158,"0,0,0,0,0",0,/static/snapshots/l/url1158.jpg,"Influenza A Virus Vaccine, H1n1, Inactivated (Intramuscular Route): Side effects - MayoClinic.com"
business,http://www.investmentu.com/2012/February/is-it-a-good-time-to-invest.html,1159,"0,0,0,0,0",0,/static/snapshots/l/url1159.jpg,Is it a Good Time to Invest in Stocks?
business,http://www.moneycontrol.com/news/fii-view/good-time-to-investcosdollar-earnings-em-cap_706630.html,1160,"0,0,0,0,0",0,/static/snapshots/l/url1160.jpg,Good time to invest in cos with dollar earnings: EM Cap - CNBC-TV18
business,http://economictimes.indiatimes.com/opinion/interviews/good-time-to-invest-in-equities-lalit-nambiar-uti-amc/articleshow/13213801.cms,1161,"0,0,0,0,0",0,/static/snapshots/l/url1161.jpg,"Good time to invest in equities: Lalit Nambiar, UTI AMC - Economic Times"
business,http://realestate.msn.com/article.aspx?cp-documentid=23972039,1162,"0,0,0,0,0",0,/static/snapshots/l/url1162.jpg,Now is a great time to invest in a rental - MSN Real Estate
science_technology,http://news.xinhuanet.com/english/indepth/2012-05/11/c_131582376.htm,1163,"0,0,0,0,0",0,/static/snapshots/l/url1163.jpg,Chinese special envoy says good time to invest in Africa - Xinhua | English.news.cn
business,http://www.goodreturns.in/news/2012/05/19/when-is-the-best-time-invest-equities-124143.html,1164,"0,0,0,0,0",0,/static/snapshots/l/url1164.jpg,When is the best time to invest in equities?  - Goodreturns
business,http://krugman.blogs.nytimes.com/2011/12/29/a-slump-is-a-good-time-to-invest-in-infrastructure/,1165,"0,0,0,0,0",0,/static/snapshots/l/url1165.jpg,A Slump Is A Good Time To Invest In Infrastructure - NYTimes.com
business,http://www.moneymorning.com.au/20111213/is-now-a-good-time-to-invest-in-stocks.html,1166,"0,0,0,0,0",0,/static/snapshots/l/url1166.jpg,Is Now a Good Time to Invest in Stocks?
science_technology,http://articles.economictimes.indiatimes.com/2011-09-11/news/30142390_1_turmoil-gold-gold-prices-gold-market,1167,"0,0,0,0,0",0,/static/snapshots/l/url1167.jpg,Is it still a good time to invest in gold? - Economic Times
business,http://seekingalpha.com/article/273997-is-this-a-good-time-to-invest-in-banks,1168,"0,0,0,0,0",0,/static/snapshots/l/url1168.jpg,Is This a Good Time to Invest in Banks? - Seeking Alpha
business,http://www.youtube.com/watch?v=WHNH0tFupSU,1169,"0,0,0,0,0",0,/static/snapshots/l/url1169.jpg,Is now a good time to invest in solar? - YouTube
business,http://abnormalreturns.com/wall-street-was-never-on-your-side/,1170,"0,0,0,0,0",0,/static/snapshots/l/url1170.jpg,Wall Street was never on your side - Abnormal Returns | Abnormal Returns
business,http://www.cnbc.com/id/46602296/Is_Now_the_Time_to_Invest_in_Fine_Wine,1171,"0,0,0,0,0",0,/static/snapshots/l/url1171.jpg,Is Now the Time to Invest in Fine Wine? — Business News  - CNBC
business,http://www.thisismoney.co.uk/money/mortgageshome/article-1724373/Is-it-a-good-time-to-invest-in-buy-to-let.html,1172,"0,0,0,0,0",0,/static/snapshots/l/url1172.jpg,Is it a good time to invest in buy-to-let?  | This is Money
business,http://www.investopedia.com/financial-edge/0611/Is-Now-A-Good-Time-To-Invest-In-Real-Estate.aspx,1173,"0,0,0,0,0",0,/static/snapshots/l/url1173.jpg,Is Now A Good Time To Invest In Real Estate?
business,http://www.telegraph.co.uk/finance/personalfinance/investing/9148751/Is-now-the-time-to-invest-in-the-US.html,1174,"0,0,0,0,0",0,/static/snapshots/l/url1174.jpg,Is now the time to invest in the US? - Telegraph
business,http://web.isaco.co.uk/blog/bid/122484/Is-now-a-good-time-to-invest,1175,"0,0,0,0,0",0,/static/snapshots/l/url1175.jpg,Is now a good time to invest?
business,http://www.hotstockmarket.com/t/195502/is-it-a-good-time-to-invest-in-the-long-term,1176,"0,0,0,0,0",0,/static/snapshots/l/url1176.jpg,Is it a good time to invest in the long term?
