Topic,Query,Result Rank,URL,Likert Rating - Microsoft,Likert Rating - EPFL
Health,alzheimer's genes,31,http://blog.alz.org/genetictesting/,,
Health,alzheimer's genes,32,http://www.genetichealth.com/alz_genetics_of_alzheimers_disease.shtml,,
Health,alzheimer's genes,33,http://abcnews.go.com/Health/AlzheimersNews/alzheimers-disease-scientists-discover-genes-drug-targets/story?id=13273618,,
Health,alzheimer's genes,34,http://www.nature.com/nbt/journal/v29/n3/full/nbt0311-179c.html,,
Health,alzheimer's genes,35,http://newoldage.blogs.nytimes.com/2011/04/04/scientists-link-new-genes-to-alzheimers/,,
Health,alzheimer's genes,36,http://www.bbc.co.uk/1/hi/health/8237686.stm,,
Health,alzheimer's genes,37,http://www.scientificamerican.com/errors/301.cfm?301,,
Health,alzheimer's genes,38,http://articles.latimes.com/2011/apr/04/news/la-heb-alzheimers-genes-20110404,,
Health,alzheimer's genes,39,http://www.sciencedaily.com/releases/2012/02/120229142132.htm,,
Health,p90x exercise program effectiveness,1,http://articles.latimes.com/2012/jan/26/news/la-heb-p90x-study-20120126,,
Health,p90x exercise program effectiveness,2,http://ask.metafilter.com/157027/How-effective-is-p90x,,
Health,p90x exercise program effectiveness,3,http://www.fitnesshealthsport.com/p90x-workout/,,
Health,p90x exercise program effectiveness,5,http://www.prnewswire.com/news-releases/american-council-on-exercise-evaluates-impact-of-p90x-workout-138130903.html,,
Health,p90x exercise program effectiveness,6,http://www.p90xwiki.com/,,
Health,p90x exercise program effectiveness,7,http://www.p90xworkoutschedule.com/does-p90x-really-work,,
Health,p90x exercise program effectiveness,8,http://bestweightlossprogramsreviews.org/p90x-workout-review/,,
Health,p90x exercise program effectiveness,10,http://www.livestrong.com/p90x-workout-results/,,
Health,p90x exercise program effectiveness,11,http://en.wikipedia.org/wiki/P90X,,
Health,p90x exercise program effectiveness,12,http://www.findhealthwealthwisdom.com/beachbody_p90x.html,,
Health,p90x exercise program effectiveness,13,http://www.webmd.com/fitness-exercise/features/the-p90x-system,,
Health,p90x exercise program effectiveness,14,http://p90xworkoutreviewsv.com/the-effectiveness-of-the-p90x-workout-program/,,
Health,p90x exercise program effectiveness,15,http://forums.plentyoffish.com/datingPosts14645209.aspx,,
Health,p90x exercise program effectiveness,16,http://thyroid.about.com/u/reviews/loseweightsuccessfully/Thyroid-Diet-Weight-Loss-Programs/P90X-Exercise-Diet-Program----Tough-and-Effective.htm,,
Health,p90x exercise program effectiveness,17,http://hprc-online.org/physical-fitness/hprc-articles/is-p90x-a-suitable-readiness-tool,,
Health,p90x exercise program effectiveness,18,http://www.acefitness.org/certifiednewsarticle/1443/p90x-insanity-and-rushfit-a-side-by-side/,,
Health,p90x exercise program effectiveness,19,http://workout99.blogse.nl/log/p90x-workout-program-why-p90x-so-effective.html,,
Health,p90x exercise program effectiveness,20,http://ezinearticles.com/?Does-P90x-Work?-The-P90x-Reviews-Are-In---Here-is-What-They-Say&id=1212205,,
Health,p90x exercise program effectiveness,21,http://tracker.dailyburn.com/workout_programs/80307,,
Health,p90x exercise program effectiveness,22,http://www.youtube.com/watch?v=92NVGBA-3XM,,
Health,p90x exercise program effectiveness,23,http://www.vilainefille.com/tag/p90x-review,,
Health,p90x exercise program effectiveness,24,http://p90xprograms.wordpress.com/,,
Health,p90x exercise program effectiveness,25,http://www.firefighternation.com/article/firefighter-fitness-and-health/review-crossfit-p90x-workout-programs,,
Health,p90x exercise program effectiveness,27,http://www.mortaljourney.com/2011/02/home-page/p90x-exercise-program,,
Health,p90x exercise program effectiveness,28,http://ultimateworkoutsessions.com/p90x,,
Health,p90x exercise program effectiveness,29,http://www.bodyhack.com/blog/crossfit-vs-p90x-606,,
Health,p90x exercise program effectiveness,30,http://www.quora.com/Which-is-the-better-workout-program-GSP-Rushfit-Insanity-or-P90X,,
Health,p90x exercise program effectiveness,31,http://www.chillingeffects.org/notice.cgi?sID=137972,,
Health,p90x exercise program effectiveness,32,http://www.beachbody.com/product/fitness_programs/p90x-faqs.do,,
Health,p90x exercise program effectiveness,33,http://www.beachbody.co.uk/product/fitness-training/p90x-workout.do,,
Health,p90x exercise program effectiveness,34,http://www.daveywaveyfitness.com/exercises/does-p90x-work-study/,,
Health,p90x exercise program effectiveness,35,http://www.buyp90xinstore.com/90x-workout-schedule-pdf90x-workout-schedule-lean-p_85.html,,
Health,p90x exercise program effectiveness,36,http://gei5588.blogdetik.com/2012/04/12/p90x-workouts-p90x-exercise-program-p90x/,,
Health,p90x exercise program effectiveness,37,http://www.p90x-dvdset.com/blog/does-the-p90x-extreme-fitness-workout-program-really-work/,,
Health,p90x exercise program effectiveness,38,http://getfitnsexywitshamekabatte.com/fitness-programs/p90x/,,
Health,p90x exercise program effectiveness,39,http://www.workout99.com/blog/,,
Health,p90x exercise program effectiveness,40,http://www.livestrong.com/lose-weight-with-p90x/,,
Health,p90x exercise program effectiveness,41,http://cardiovascularfitnesshomegym.com/exercise/workout-routines-for-women,,
Health,h1n1 vaccine side effects,5,http://www.cbsnews.com/2100-204_162-5346050.html,,
Health,h1n1 vaccine side effects,6,http://www.youtube.com/watch?v=QG5pj_TWJ6o,,
Health,h1n1 vaccine side effects,7,http://www.youtube.com/watch?v=BWRMTUrTAOc,,
Health,h1n1 vaccine side effects,8,http://www.sciencenews.org/view/generic/id/49017/title/Science_+_the_Public__H1N1_vaccine_Counting_side_effects,,
Health,h1n1 vaccine side effects,9,http://megandoyle.suite101.com/swine-flu-vaccine-side-effects-a150414,,
Health,h1n1 vaccine side effects,10,http://articles.mercola.com/sites/articles/archive/2009/12/05/Swine-Flu-Shot-Side-Effects-Beginning-to-Take-Their-Toll.aspx,,
Health,h1n1 vaccine side effects,11,http://www.globalresearch.ca/index.php?context=va&aid=14950,,
Health,h1n1 vaccine side effects,12,http://www.youtube.com/watch?v=P8Lb_FPHA5o,,
Health,h1n1 vaccine side effects,13,http://www.youtube.com/watch?v=pzOQHdDvbxg,,
Health,h1n1 vaccine side effects,14,http://www.youtube.com/watch?v=nkgUpvR8uI4,,
Health,h1n1 vaccine side effects,15,http://www.foxnews.com/health/2009/10/26/tracking-hn-vaccine-effects/,,
Health,h1n1 vaccine side effects,18,http://bodyandhealth.canada.com/channel_section_details.asp?text_id=5236&channel_id=2097&relation_id=70297,,
Health,h1n1 vaccine side effects,19,http://infectiousdiseases.about.com/b/2009/10/16/side-effects-from-h1n1-vaccines.htm,,
Health,h1n1 vaccine side effects,21,http://www.prlog.org/11086603-vaccines-side-effects-h1n1-flu-vaccination.html,,
Health,h1n1 vaccine side effects,22,http://www.abc15.com/,,
Health,h1n1 vaccine side effects,23,http://www.cbsnews.com/2100-500165_162-5723397.html,,
Health,h1n1 vaccine side effects,24,http://www.drugs.com/sfx/h1n1-influenza-virus-vaccine-side-effects.html,,
Health,h1n1 vaccine side effects,26,http://health.utah.gov/mihp/pdf/H1N1_Vaccine.pdf,,
Health,h1n1 vaccine side effects,27,http://www.squidoo.com/h1n1vaccine,,
Health,h1n1 vaccine side effects,28,http://tami-nicholson.suite101.com/side-effects-of-swine-flu-vaccine-a161447,,
Health,h1n1 vaccine side effects,29,http://www.pqms.moh.gov.sg/apps/fcd_faqmain.aspx?qst=2fN7e274RAp%2BbUzLdEL/mJu3ZDKARR3p5Nl92FNtJieY/r17bY07krP1no9rT7mUD0YrB4OGPdL38IaZgy0fD9SMG3w3H3iGmH6ejcS4hWf4Wu7HFpVVvGMPW8VABkQs2tmzg05zQc14uvmJgqgvYHr6n56J6cFBGFAvt1iAE88/fwbEbTQR1wXo%2BfZLrgQAcVOhoyqz4AXeOUHH5Tp0gjhQX7SZoyRflRdYHKsfckY1u0l9DatmIA%3D%3D,,
Health,h1n1 vaccine side effects,30,http://www.youtube.com/watch?v=EcMHqXQrR8s,,
Health,h1n1 vaccine side effects,31,http://www.dailymotion.com/video/xp91m1_the-side-effects-of-the-h1n1-vaccine_lifestyle,,
Health,h1n1 vaccine side effects,32,http://www.steadyhealth.com/articles/H1N1_Vaccine_Side_Effects__Reactions_to_Swine_Flu_Vaccine_a1108.html,,
Health,h1n1 vaccine side effects,33,http://www.cbsnews.com/video/watch/?id=5721328n,,
Health,h1n1 vaccine side effects,34,http://www.youtube.com/watch?v=y_ITCTbK75c,,
Health,h1n1 vaccine side effects,35,http://www.medicinenet.com/flu_vaccination/article.htm,,
Health,h1n1 vaccine side effects,36,http://www.naturalnews.com/027473_Guillain-Barre_Syndrome_swine_flu_vaccine.html,,
Health,h1n1 vaccine side effects,37,http://www.healthboards.com/boards/swine-flu-h1n1/719460-h1n1-vaccine-side-effects.html,,
Health,h1n1 vaccine side effects,38,http://www.emedicinehealth.com/drug-h1n1_influenza_virus_vaccine_injectable/article_em.htm,,
Health,h1n1 vaccine side effects,39,http://thestar.com.my/health/story.asp?file=/2010/1/10/health/5430173&sec=health,,
Health,h1n1 vaccine side effects,40,http://www.politifact.com/truth-o-meter/article/2009/oct/14/new-side-effect-h1n1-virus-exaggeration/,,
Health,h1n1 vaccine side effects,42,http://www.mayoclinic.com/health/drug-information/DR603021/DSECTION=side-effects,,
Personal Finance,is it a good time to invest,2,http://www.investmentu.com/2012/February/is-it-a-good-time-to-invest.html,,
Personal Finance,is it a good time to invest,3,http://www.moneycontrol.com/news/fii-view/good-time-to-investcosdollar-earnings-em-cap_706630.html,,
Personal Finance,is it a good time to invest,4,http://economictimes.indiatimes.com/opinion/interviews/good-time-to-invest-in-equities-lalit-nambiar-uti-amc/articleshow/13213801.cms,,
Personal Finance,is it a good time to invest,5,http://www.todayszaman.com/columnist-276264-is-this-a-good-time-to-invest-in-us-real-estate.html,,
Personal Finance,is it a good time to invest,6,http://realestate.msn.com/article.aspx?cp-documentid=23972039,,
Personal Finance,is it a good time to invest,7,http://news.xinhuanet.com/english/indepth/2012-05/11/c_131582376.htm,,
Personal Finance,is it a good time to invest,8,http://www.goodreturns.in/news/2012/05/19/when-is-the-best-time-invest-equities-124143.html,,
Personal Finance,is it a good time to invest,9,http://krugman.blogs.nytimes.com/2011/12/29/a-slump-is-a-good-time-to-invest-in-infrastructure/,,
Personal Finance,is it a good time to invest,11,http://www.moneymorning.com.au/20111213/is-now-a-good-time-to-invest-in-stocks.html,,
Personal Finance,is it a good time to invest,12,http://articles.economictimes.indiatimes.com/2011-09-11/news/30142390_1_turmoil-gold-gold-prices-gold-market,,
Personal Finance,is it a good time to invest,13,http://seekingalpha.com/article/273997-is-this-a-good-time-to-invest-in-banks,,
Personal Finance,is it a good time to invest,14,http://www.investmentweek.co.uk/investment-week/feature/2172488/invest-fine-wine,,
Personal Finance,is it a good time to invest,15,http://www.youtube.com/watch?v=WHNH0tFupSU,,
Personal Finance,is it a good time to invest,16,http://abnormalreturns.com/wall-street-was-never-on-your-side/,,
Personal Finance,is it a good time to invest,17,http://www.cnbc.com/id/46602296/Is_Now_the_Time_to_Invest_in_Fine_Wine,,
Personal Finance,is it a good time to invest,18,http://www.thisismoney.co.uk/money/mortgageshome/article-1724373/Is-it-a-good-time-to-invest-in-buy-to-let.html,,
Personal Finance,is it a good time to invest,19,http://www.investopedia.com/financial-edge/0611/Is-Now-A-Good-Time-To-Invest-In-Real-Estate.aspx,,
Personal Finance,is it a good time to invest,20,http://www.telegraph.co.uk/finance/personalfinance/investing/9148751/Is-now-the-time-to-invest-in-the-US.html,,
Personal Finance,is it a good time to invest,21,http://web.isaco.co.uk/blog/bid/122484/Is-now-a-good-time-to-invest,,
Personal Finance,is it a good time to invest,22,http://www.hotstockmarket.com/t/195502/is-it-a-good-time-to-invest-in-the-long-term,,
Personal Finance,is it a good time to invest,23,http://lifeasrealestateinvestors.com/2012/03/is-now-a-good-time-to-invest-in-real-estate/,,
Personal Finance,is it a good time to invest,24,http://www.bankrate.com/financing/mortgages/good-time-to-invest-in-a-rental/,,
Personal Finance,is it a good time to invest,25,http://www.youtube.com/watch?v=HOrVVQQj03I,,
Personal Finance,is it a good time to invest,26,http://www.financialsense.com/contributors/marin-katusa/2011/11/16/is-it-a-good-time-to-invest-in-pipeline-companies,,
Personal Finance,is it a good time to invest,27,http://www.winnipegfreepress.com/local/good-time-to-invest-in-office-space-in-canada-145725415.html,,
Personal Finance,is it a good time to invest,28,http://business.inquirer.net/44631/is-it-time-to-invest-in-the-stock-market,,
Personal Finance,is it a good time to invest,29,http://beginnersinvest.about.com/od/marketsexchangeindices/a/investinterview.htm,,
Personal Finance,is it a good time to invest,30,http://www.yourinvestmentpropertymag.com.au/article/when-is-the-best-time-to-invest-118780.aspx,,
Personal Finance,is it a good time to invest,31,http://video.foxbusiness.com/v/4509902/is-now-the-best-time-to-invest-in-spending--/,,
Personal Finance,is it a good time to invest,32,http://www.youtube.com/watch?v=w54dVwG8u58,,
Personal Finance,is it a good time to invest,33,http://www.bizjournals.com/boston/print-edition/2012/04/27/always-a-good-time-to-invest-in.html,,
Personal Finance,is it a good time to invest,34,http://birmingham.patch.com/blog_posts/is-it-a-good-time-to-invest-in-a-rental,,
Personal Finance,is it a good time to invest,35,http://sweatingthebigstuff.com/good-time-invest-real-estate/,,
Personal Finance,is it a good time to invest,36,http://www.uppermichiganssource.com/news/story.aspx?id=660255,,
Personal Finance,is it a good time to invest,37,http://debatewise.org/debates/4-is-it-a-good-time-to-invest-in-berlin-residential-property,,
Personal Finance,is it a good time to invest,38,http://www.physicsforums.com/showthread.php?p=2571575,,
Personal Finance,what mutual funds to invest in?,1,http://money.cnn.com/magazines/moneymag/money101/lesson6/index.htm,,
Personal Finance,what mutual funds to invest in?,3,http://articles.moneycentral.msn.com/Investing/MutualFunds_DC/MutualFunds.aspx,,
Personal Finance,what mutual funds to invest in?,5,http://beginnersinvest.about.com/od/mutualfunds1/tp/mutual-funds-investing-guide.htm,,
Personal Finance,what mutual funds to invest in?,7,http://www.marketwatch.com/getting-started/mutual-funds,,
Personal Finance,what mutual funds to invest in?,9,http://freefrombroke.com/invest-mutual-funds/,,
Personal Finance,what mutual funds to invest in?,11,http://www.advisor.ca/news/industry-news/pi-financial-rep-banned-fined-150000-79575,,
Personal Finance,what mutual funds to invest in?,12,http://www.vancouversun.com/business/Mutual+fund+salesman+Mytting+suspended+five+years/6649576/story.html,,
Personal Finance,what mutual funds to invest in?,13,http://www.investopedia.com/university/mutualfunds/,,
Personal Finance,what mutual funds to invest in?,14,http://www.theglobeandmail.com/globe-investor/investor-education/what-will-it-cost-to-invest-in-mutual-funds/article657176/,,
Personal Finance,what mutual funds to invest in?,15,http://www.prudential.com/view/page/public/12509?param=12590&id=8,,
Personal Finance,what mutual funds to invest in?,16,http://www.bylo.org/affordmf.html,,
Personal Finance,what mutual funds to invest in?,17,http://www.thestreet.com/stock-market-news/10571219/top-rated-mutual-funds/top-rated-mutual-funds.html,,
Personal Finance,what mutual funds to invest in?,18,http://www.smartmoney.com/invest/funds/,,
Personal Finance,what mutual funds to invest in?,19,https://www.phn.com/portals/0/pdfs/FormsandDocuments/02%202012%20RBC1834_S_TaxInvet_MutalFund%20final.pdf,,
Personal Finance,what mutual funds to invest in?,20,https://www.wellsfargo.com/investing/basics/stocks_bonds_mf,,
Personal Finance,what mutual funds to invest in?,21,http://www.crown.org/library/viewarticle.aspx?articleid=140,,
Personal Finance,what mutual funds to invest in?,22,http://www.tdcanadatrust.com/mutualfunds/mffhff.jsp,,
Personal Finance,what mutual funds to invest in?,23,https://saf.wellsfargoadvisors.com/emx/dctm/Marketing/Marketing_Materials/Mutual_Funds/e6244.pdf,,
